DT_COMPTC;IBOV;Dol;NDX;SPX;Fluxo
09/08/2010;67862.3;17.489;1915.17;1127.79;-33.976
10/08/2010;67223.2;17.534;1899.24;1121.06;7.915
11/08/2010;65790.3;17.748;1845.38;1089.47;121.343
12/08/2010;65966.2;17.697;1832.17;1083.61;-29.498
13/08/2010;66264.4;1.772;1818.8;1079.25;53.297
16/08/2010;66701.9;17.546;1821.51;1079.38;32.671
17/08/2010;67583.8;17.544;1845.37;1092.54;16.193
18/08/2010;67638.4;17.531;1850.8;1094.16;-19.969
19/08/2010;66887.1;17.555;1823.0;1075.63;77.768
20/08/2010;66677.2;17.562;1825.75;1071.69;-98.84
23/08/2010;65981.9;1.77;1808.31;1067.36;88.704
24/08/2010;65156.4;17.705;1775.27;1051.87;-12.477
25/08/2010;64803.4;17.635;1790.88;1055.33;62.308
26/08/2010;63867.5;17.619;1769.02;1047.22;31.291
27/08/2010;65585.1;17.501;1791.64;1064.59;-52.745
30/08/2010;64260.8;17.594;1772.07;1048.92;74.891
31/08/2010;65145.4;17.559;1767.43;1049.33;3.895
01/09/2010;67072.5;1.746;1820.05;1080.29;-4.873
02/09/2010;66808.1;1.726;1840.58;1090.1;1.915.883
03/09/2010;66678.6;17.328;1870.31;1104.51;-14.728
06/09/2010;66747.3;17.267;1870.31;1104.51;8.674
08/09/2010;66407.3;17.263;1880.0;1098.87;53.691
09/09/2010;66624.1;17.203;1886.14;1104.18;457.29
10/09/2010;66806.8;17.222;1892.34;1109.55;9.59
13/09/2010;68030.6;17.106;1921.67;1121.9;1.142
14/09/2010;67691.9;17.099;1928.59;1121.1;-47.789
15/09/2010;68106.9;17.236;1939.6;1125.07;-123.788
16/09/2010;67663.0;17.118;1948.11;1124.66;-42.846
17/09/2010;67089.1;17.213;1955.83;1125.59;31.971
20/09/2010;68190.5;17.331;1989.43;1142.71;3.727
21/09/2010;67719.1;17.108;1989.11;1139.78;181.196
22/09/2010;68325.2;17.183;1982.76;1134.28;-7.304
23/09/2010;68794.3;1.723;1982.15;1124.83;-10.478
24/09/2010;68196.5;17.109;2023.84;1148.67;83.415
27/09/2010;68816.0;17.106;2010.99;1142.16;-78.844
28/09/2010;69227.6;17.079;2012.43;1147.7;118.94
29/09/2010;69228.2;17.009;2009.08;1144.73;119.116
30/09/2010;69429.8;16.873;1998.04;1141.2;103.792
01/10/2010;70229.4;16.897;1996.6;1146.24;-60.261
04/10/2010;70384.9;16.979;1975.33;1137.03;-43.401
05/10/2010;71283.1;16.632;2024.63;1160.75;-51.186
06/10/2010;70541.4;16.788;2006.52;1159.97;3.653
07/10/2010;69918.4;16.811;2011.63;1158.06;-22.587
08/10/2010;70808.8;16.661;2027.03;1165.15;-55.308
11/10/2010;70946.5;16.699;2026.98;1165.32;80.448
13/10/2010;71674.9;1.653;2057.25;1178.1;-36.759
14/10/2010;71692.3;16.602;2054.51;1173.81;-66.961
15/10/2010;71830.2;16.651;2097.73;1176.19;-22.265
18/10/2010;71735.5;1.674;2104.15;1184.71;-45.125
19/10/2010;69863.6;16.827;2069.73;1165.9;-49.294
20/10/2010;70404.7;16.775;2085.75;1178.17;-111.054
21/10/2010;69652.1;16.969;2090.1;1180.27;144.403
22/10/2010;69529.7;17.057;2104.21;1183.08;53.76
25/10/2010;69580.3;16.956;2113.55;1185.62;38.159
26/10/2010;70740.4;17.036;2119.05;1185.64;111.801
27/10/2010;70568.9;17.214;2125.88;1182.45;98.125
28/10/2010;70320.1;17.042;2129.73;1183.78;32.976
29/10/2010;70673.3;16.991;2124.45;1183.26;97.932
01/11/2010;71560.9;1.703;2128.42;1184.39;28.996
03/11/2010;71904.8;16.898;2158.36;1197.96;-17.551
04/11/2010;72995.7;16.708;2187.8;1221.06;185.962
05/11/2010;72606.6;16.799;2186.71;1225.85;-22.885
08/11/2010;72657.4;17.003;2188.94;1223.25;-94.494
09/11/2010;71679.5;17.013;2176.88;1213.4;-53.936
10/11/2010;71638.4;17.079;2187.74;1218.71;-13.07
11/11/2010;71195.2;17.157;2173.11;1213.54;46.779
12/11/2010;70367.1;17.222;2137.95;1199.21;19.772
16/11/2010;69192.4;17.416;2093.63;1178.34;120.905
17/11/2010;69708.6;17.269;2100.0;1178.59;-22.073
18/11/2010;70781.4;17.115;2134.77;1196.69;-18.389
19/11/2010;70897.9;17.156;2135.27;1199.73;31.842
22/11/2010;69632.5;17.216;2150.86;1197.84;-35.583
23/11/2010;67952.5;17.357;2116.61;1180.73;89.687
24/11/2010;69629.4;17.216;2160.52;1198.35;-63.652
25/11/2010;69361.6;17.216;2160.52;1198.35;-86.489
26/11/2010;68226.1;17.279;2153.91;1189.4;42.158
29/11/2010;67908.2;17.185;2144.56;1187.76;57.939
30/11/2010;67705.4;17.143;2117.33;1180.55;46.435
01/12/2010;69345.9;17.049;2162.83;1206.07;27.968
02/12/2010;69527.1;16.963;2185.3;1221.53;43.965
03/12/2010;69766.1;1.687;2191.17;1224.71;13.263
06/12/2010;69551.8;16.749;2189.81;1223.12;13.39
07/12/2010;69337.6;16.818;2189.35;1223.75;-7.432
08/12/2010;68174.9;16.903;2200.6;1228.28;-49.504
09/12/2010;67879.5;17.103;2201.57;1233.0;44.698
10/12/2010;68341.8;1.707;2215.34;1240.4;561.857
13/12/2010;69126.3;16.939;2207.45;1240.46;-21.572
14/12/2010;68743.0;16.974;2212.59;1241.59;-78.057
15/12/2010;67870.1;17.095;2202.45;1235.23;-44.753
16/12/2010;67306.4;17.027;2218.02;1242.87;-4.598
17/12/2010;67981.2;17.143;2218.29;1243.91;-11.046
20/12/2010;67263.6;17.066;2223.04;1247.08;-6.982
21/12/2010;68214.9;16.954;2234.57;1254.6;-46.537
22/12/2010;68470.8;17.003;2235.91;1258.84;-0.89
23/12/2010;68486.0;16.913;2230.27;1256.77;-35.87
24/12/2010;68486.0;16.909;2230.27;1256.77;-70.181
27/12/2010;67803.2;16.859;2229.86;1257.54;185.159
28/12/2010;68040.9;16.915;2227.42;1258.51;-25.125
29/12/2010;68952.4;16.788;2231.64;1259.78;-13.338
30/12/2010;69304.8;1.66;2225.72;1257.88;-45.969
31/12/2010;69304.8;16.613;2217.86;1257.64;-53.897
03/01/2011;69962.3;16.472;2254.23;1271.87;76.511
04/01/2011;70317.8;16.605;2251.46;1270.2;-117.748
05/01/2011;71091.0;16.739;2270.4;1276.56;213.114
06/01/2011;70578.8;16.869;2277.51;1273.85;1.14
07/01/2011;70057.2;1.684;2276.7;1271.5;12.934
10/01/2011;70127.0;16.891;2284.38;1269.75;65.548
11/01/2011;70423.4;16.837;2288.73;1274.48;-27.169
12/01/2011;71632.9;16.734;2304.88;1285.96;-146.104
13/01/2011;70721.4;16.726;2305.53;1283.76;-9.075
14/01/2011;70940.2;16.851;2323.43;1293.24;-92.593
17/01/2011;70609.1;16.805;2323.43;1293.24;-43.79
18/01/2011;70919.8;16.744;2328.79;1295.02;9.796
19/01/2011;70058.1;16.708;2303.32;1281.92;51.828
20/01/2011;69561.5;16.735;2286.08;1280.26;27.858
21/01/2011;69133.1;16.777;2268.32;1283.35;-6.182
24/01/2011;69426.6;16.708;2300.39;1290.84;175.808
25/01/2011;69426.6;16.718;2304.03;1291.18;-191.483
26/01/2011;68709.2;1.668;2314.19;1296.63;-68.939
27/01/2011;68050.7;16.764;2330.07;1299.54;69.152
28/01/2011;66697.6;1.683;2270.51;1276.34;42.192
31/01/2011;66574.9;1.667;2281.91;1286.12;84.795
01/02/2011;67847.3;16.644;2324.95;1307.59;41.113
02/02/2011;66688.5;16.672;2321.09;1304.03;59.295
03/02/2011;66764.8;16.681;2323.07;1307.1;25.039
04/02/2011;65269.1;16.737;2338.2;1310.87;128.061
07/02/2011;65362.0;16.795;2349.2;1319.05;34.422
08/02/2011;65771.3;16.646;2363.61;1324.57;16.092
09/02/2011;64217.5;16.593;2360.95;1320.88;22.405
10/02/2011;64577.8;16.675;2364.35;1321.87;20.89
11/02/2011;65755.7;16.657;2379.15;1329.15;68.681
14/02/2011;66557.5;1.667;2385.6;1332.32;111.646
15/02/2011;66341.4;16.698;2381.92;1328.01;35.249
16/02/2011;67576.6;16.692;2397.94;1336.32;55.274
17/02/2011;67685.0;1.661;2397.57;1340.43;-139.74
18/02/2011;68066.8;16.621;2392.47;1343.01;-23.059
21/02/2011;67258.7;16.682;2392.47;1343.01;20.039
22/02/2011;66439.8;16.724;2322.86;1315.45;-58.546
23/02/2011;66910.5;1.674;2300.94;1307.4;-105.743
24/02/2011;66949.0;16.641;2313.31;1306.1;128.522
25/02/2011;66902.5;1.663;2346.29;1319.88;-8.349
28/02/2011;67383.2;16.643;2350.99;1327.22;38.724
01/03/2011;66242.6;16.639;2315.26;1306.33;13.029
02/03/2011;67281.5;16.576;2326.77;1308.44;-76.793
03/03/2011;68145.5;16.493;2371.76;1330.97;2.747.538
04/03/2011;68012.1;16.546;2359.96;1321.15;-74.13
09/03/2011;67263.8;1.654;2322.69;1320.03;-83.154
10/03/2011;66040.7;16.622;2284.29;1295.11;102.893
11/03/2011;66684.6;16.649;2299.26;1304.28;-34.082
14/03/2011;67169.3;16.598;2290.72;1296.39;162.048
15/03/2011;67005.2;16.653;2259.62;1281.87;37.651
16/03/2011;66002.6;16.756;2202.97;1256.88;-9.395
17/03/2011;66215.9;1.678;2225.24;1273.71;4.177
18/03/2011;66879.9;16.655;2221.07;1279.21;-32.396
21/03/2011;66689.6;1.666;2262.7;1298.38;73.437
22/03/2011;67578.3;16.598;2257.96;1293.77;214.9
23/03/2011;67795.5;16.604;2270.5;1297.54;48.681
24/03/2011;67533.0;16.594;2312.09;1309.66;-33.29
25/03/2011;67765.9;1.662;2316.36;1313.8;-104.464
28/03/2011;67192.8;16.629;2303.1;1310.19;53.4
29/03/2011;67418.8;16.463;2325.54;1319.44;2.17
30/03/2011;67997.1;16.288;2336.52;1328.26;-40.47
31/03/2011;68586.7;16.318;2338.99;1325.83;28.752
01/04/2011;69268.3;1.607;2342.92;1332.41;-35.793
04/04/2011;69703.8;16.073;2334.54;1332.87;-176.045
05/04/2011;69837.5;16.096;2327.87;1332.63;8.031
06/04/2011;69036.9;16.144;2332.34;1335.54;-35.583
07/04/2011;69176.1;15.863;2332.88;1333.51;14.176
08/04/2011;68718.0;15.689;2321.18;1328.17;170.845
11/04/2011;68164.4;15.833;2314.5;1324.46;-5.48
12/04/2011;66896.2;15.947;2298.3;1314.16;-124.377
13/04/2011;66486.5;15.865;2316.63;1314.41;-45.401
14/04/2011;66278.9;15.782;2311.25;1314.52;40.976
15/04/2011;66684.2;15.762;2307.58;1319.68;-15.573
18/04/2011;65415.5;1.59;2292.34;1305.14;-12.341
19/04/2011;66158.1;15.763;2306.77;1312.62;42.044
20/04/2011;67058.0;15.663;2357.76;1330.36;20.311
25/04/2011;66972.4;15.688;2383.72;1335.25;123.495
26/04/2011;67144.3;15.621;2396.03;1347.24;33.785
27/04/2011;66264.5;15.665;2413.59;1355.66;46.794
28/04/2011;65673.2;1.578;2409.9;1360.48;9.201
29/04/2011;66132.9;15.754;2404.08;1363.61;-8.106
02/05/2011;65462.8;15.893;2404.24;1361.22;38.987
03/05/2011;64318.2;15.876;2392.8;1356.62;-4.5
04/05/2011;63615.5;16.182;2387.51;1347.32;45.486
05/05/2011;63407.0;1.622;2375.21;1335.1;70.424
06/05/2011;64417.3;16.149;2383.18;1340.2;18.364
09/05/2011;64622.0;16.141;2390.97;1346.3;9.619
10/05/2011;64876.9;16.037;2411.35;1357.16;65.334
11/05/2011;63775.8;16.218;2393.08;1342.08;30.605
12/05/2011;64003.2;16.198;2407.89;1348.65;-83.944
13/05/2011;63235.3;16.362;2379.24;1337.77;-21.615
16/05/2011;62829.7;16.348;2337.85;1329.47;36.707
17/05/2011;63673.3;16.156;2343.51;1328.98;-9.487
18/05/2011;62840.6;16.096;2362.95;1340.68;60.17
19/05/2011;62367.4;16.163;2369.67;1343.6;57.094
20/05/2011;62596.5;16.228;2351.43;1333.27;-182.612
23/05/2011;62345.2;16.332;2316.78;1317.37;42.413
24/05/2011;63336.8;16.241;2303.55;1316.28;-84.229
25/05/2011;63388.4;16.292;2310.95;1320.47;133.722
26/05/2011;64098.6;16.151;2325.93;1325.69;-47.205
27/05/2011;64295.0;15.945;2336.09;1331.1;-13.362
30/05/2011;63953.9;15.944;2336.09;1331.1;65.924
31/05/2011;64620.1;15.801;2372.54;1345.2;-88.118
01/06/2011;63411.5;15.942;2322.48;1314.55;71.788
02/06/2011;64218.1;1.575;2326.7;1312.94;46.642
03/06/2011;64340.5;15.763;2292.31;1300.16;40.25
06/06/2011;63067.7;15.843;2274.48;1286.17;30.261
07/06/2011;63217.9;15.798;2268.96;1284.94;-3.197
08/06/2011;63033.0;15.815;2252.89;1279.56;70.77
09/06/2011;63468.8;15.832;2256.65;1289.0;0.917
10/06/2011;62697.2;1.597;2221.09;1270.98;89.965
13/06/2011;62022.9;15.832;2222.28;1271.83;-89.095
14/06/2011;62204.8;15.837;2250.34;1287.87;-17.251
15/06/2011;61603.7;16.002;2209.01;1265.42;301.744
16/06/2011;60880.6;1.603;2199.93;1267.64;83.558
17/06/2011;61060.0;15.978;2192.96;1271.5;31.738
20/06/2011;61168.2;15.965;2204.36;1278.36;53.875
21/06/2011;61423.6;15.862;2251.82;1295.52;-97.425
22/06/2011;61194.1;15.909;2235.75;1287.14;-125.383
24/06/2011;61016.7;16.046;2217.06;1268.45;-6.252
27/06/2011;61217.0;15.944;2252.24;1280.1;-40.804
28/06/2011;62303.4;15.759;2285.75;1296.67;47.781
29/06/2011;62334.0;15.677;2294.43;1307.41;85.171
30/06/2011;62403.6;15.633;2325.07;1320.64;124.322
01/07/2011;63394.3;1.556;2361.39;1339.67;-382.537
04/07/2011;63891.3;15.534;2361.39;1339.67;118.09
05/07/2011;63038.8;15.648;2371.21;1337.88;-103.441
06/07/2011;62565.5;15.694;2378.58;1339.23;-71.309
07/07/2011;62207.3;15.538;2412.89;1353.22;7.363
08/07/2011;61513.2;15.625;2405.89;1343.8;46.287
11/07/2011;60223.6;15.775;2362.0;1319.49;21.694
12/07/2011;59704.8;15.791;2343.79;1313.64;24.488
13/07/2011;60669.9;15.755;2352.43;1317.72;-83.26
14/07/2011;59679.4;15.791;2325.06;1308.87;64.528
15/07/2011;59478.0;15.745;2356.67;1316.14;57.062
18/07/2011;58837.6;15.745;2344.01;1305.44;-46.337
19/07/2011;59082.1;15.636;2398.17;1326.73;-67.068
20/07/2011;59119.7;15.653;2387.8;1325.84;-55.514
21/07/2011;60262.9;15.526;2404.24;1343.8;1.117.268
22/07/2011;60270.5;1.552;2429.5;1345.02;248.578
25/07/2011;59970.5;1.54;2424.15;1337.43;17.082
26/07/2011;59339.9;15.391;2429.45;1331.94;-36.188
27/07/2011;58288.5;15.555;2367.16;1304.89;-22.471
28/07/2011;58708.3;15.672;2371.77;1300.67;-43.777
29/07/2011;58823.4;15.493;2362.81;1292.28;-34.393
01/08/2011;58535.7;15.661;2354.05;1286.94;-28.138
02/08/2011;57310.8;15.673;2292.85;1254.05;6.541
03/08/2011;56017.2;15.603;2312.78;1260.34;-94.793
04/08/2011;52811.4;15.879;2207.2;1200.07;-48.992
05/08/2011;52949.2;15.761;2194.38;1199.38;-63.673
08/08/2011;48668.3;16.263;2060.29;1119.46;26.242
09/08/2011;51150.9;1.589;2160.79;1172.53;-2.023
10/08/2011;51395.3;1.625;2073.09;1120.76;124.923
11/08/2011;53343.1;16.257;2167.07;1172.64;212.065
12/08/2011;53473.4;16.117;2182.05;1178.81;205.561
15/08/2011;54651.8;15.889;2214.12;1204.49;74.223
16/08/2011;54323.6;15.901;2194.27;1192.76;72.13
17/08/2011;55073.0;1.588;2181.62;1193.89;-94.829
18/08/2011;53134.1;15.991;2073.03;1140.65;-31.578
19/08/2011;52447.6;15.996;2038.22;1123.53;0.559
22/08/2011;52440.2;16.078;2044.73;1123.82;-60.532
23/08/2011;53786.6;15.968;2129.27;1162.35;62.625
24/08/2011;53795.7;16.137;2145.04;1177.6;-43.566
25/08/2011;52953.3;16.094;2108.21;1159.27;3.205
26/08/2011;53350.8;16.033;2161.97;1176.8;47.659
29/08/2011;54860.7;15.914;2223.96;1210.09;-73.34
30/08/2011;55385.0;15.951;2237.69;1212.92;-158.985
31/08/2011;56495.1;15.896;2241.01;1218.89;-15.946
01/09/2011;58118.2;16.197;2219.05;1204.42;-124.487
02/09/2011;56531.6;1.641;2167.83;1173.97;62.655
05/09/2011;54998.4;16.452;2167.83;1173.97;-51.034
06/09/2011;56607.3;16.571;2167.6;1165.24;29.913
08/09/2011;57623.6;16.602;2214.29;1185.9;-121.669
09/09/2011;55778.4;16.741;2163.66;1154.23;-54.919
12/09/2011;55685.5;17.026;2191.84;1162.27;-97.105
13/09/2011;55544.0;17.099;2220.58;1172.87;-56.331
14/09/2011;56286.0;17.144;2252.75;1188.68;-71.344
15/09/2011;56381.5;17.069;2286.56;1209.11;-14.38
16/09/2011;57210.1;17.331;2306.09;1216.01;-47.967
19/09/2011;57102.8;17.976;2308.76;1204.09;-47.831
20/09/2011;56378.6;17.855;2295.89;1202.09;-74.694
21/09/2011;55981.9;18.756;2258.3;1166.76;47.257
22/09/2011;53280.3;19.055;2184.59;1129.56;-50.024
23/09/2011;53230.4;18.339;2206.86;1136.43;367.553
26/09/2011;53747.5;18.242;2234.28;1162.95;-60.774
27/09/2011;53920.4;18.059;2253.55;1175.38;-21.022
28/09/2011;53270.4;18.408;2220.84;1151.06;-0.792
29/09/2011;53384.7;18.403;2197.68;1160.4;-16.18
30/09/2011;52324.4;18.793;2139.18;1131.42;86.57
03/10/2011;50791.5;18.911;2085.04;1099.23;-28.105
04/10/2011;50686.3;18.581;2129.21;1123.95;56.451
05/10/2011;51013.9;18.327;2182.77;1144.03;59.551
06/10/2011;52290.4;17.811;2217.99;1164.97;-27.232
07/10/2011;51243.6;17.715;2202.76;1155.46;52.429
10/10/2011;53273.1;17.632;2278.65;1194.89;-52.408
11/10/2011;53838.5;17.759;2294.92;1195.54;49.647
13/10/2011;54601.1;1.751;2326.88;1203.66;-10.387
14/10/2011;55030.4;17.328;2371.94;1224.58;0.736
17/10/2011;53911.3;17.741;2334.38;1200.86;-33.821
18/10/2011;55031.9;17.543;2364.87;1225.38;-36.528
19/10/2011;54966.1;1.774;2316.81;1209.88;0.014
20/10/2011;54010.0;17.809;2306.29;1215.39;-250.209
21/10/2011;55255.2;17.755;2335.93;1238.25;-36.992
24/10/2011;56892.0;17.506;2384.42;1254.2;-34.109
25/10/2011;56286.0;17.658;2335.87;1229.05;-18.132
26/10/2011;57143.8;17.586;2334.79;1242.0;-44.071
27/10/2011;59270.1;17.099;2399.83;1284.59;-140.951
28/10/2011;59513.1;16.721;2401.29;1285.09;6.265
31/10/2011;58338.4;17.157;2360.08;1253.3;-276.491
01/11/2011;57322.8;17.449;2298.37;1218.28;-45.658
03/11/2011;58196.3;17.375;2367.71;1261.16;-28.219
04/11/2011;58669.9;17.517;2356.32;1253.23;-39.772
07/11/2011;59198.8;17.477;2371.04;1261.12;-35.506
08/11/2011;59026.1;17.325;2400.01;1275.92;-19.975
09/11/2011;57549.7;17.789;2314.1;1229.1;-32.999
10/11/2011;57321.8;17.616;2312.07;1239.69;30.7
11/11/2011;58547.0;17.435;2355.78;1263.86;-18.294
14/11/2011;58258.2;17.669;2341.32;1251.78;2.775
16/11/2011;58560.0;17.701;2324.37;1236.91;-14.12
17/11/2011;56988.9;17.795;2272.09;1216.13;-17.25
18/11/2011;56731.3;17.865;2253.95;1215.65;-4.08
21/11/2011;56284.6;18.069;2211.14;1192.98;-440.155
22/11/2011;55878.4;18.183;2216.33;1188.04;-6.466
23/11/2011;54972.1;18.662;2166.54;1161.79;16.075
24/11/2011;55279.9;1.898;2166.54;1161.79;-25.406
25/11/2011;54894.5;18.917;2150.88;1158.67;167.611
28/11/2011;56017.4;18.547;2224.22;1192.55;-11.467
29/11/2011;55299.8;18.454;2211.39;1195.19;-8.545
30/11/2011;56875.0;18.085;2295.2;1246.96;29.41
01/12/2011;58143.4;18.001;2309.2;1244.58;24.307
02/12/2011;57885.9;17.907;2302.04;1244.28;-68.198
05/12/2011;58910.5;17.859;2326.95;1257.08;-47.448
06/12/2011;59536.2;17.915;2321.49;1258.47;-48.443
07/12/2011;58662.8;17.996;2320.54;1261.01;52.276
08/12/2011;57455.0;18.243;2282.59;1234.35;-5.106
09/12/2011;58236.5;17.981;2318.68;1255.19;-17.907
12/12/2011;57346.9;1.844;2292.24;1236.47;101.373
13/12/2011;57494.9;18.638;2268.37;1225.73;5.262
14/12/2011;56646.9;18.799;2233.03;1211.82;-88.41
15/12/2011;56331.1;18.602;2226.71;1215.75;107.483
16/12/2011;56096.9;18.513;2238.18;1219.66;219.046
19/12/2011;55298.3;18.673;2215.27;1205.35;18.12
20/12/2011;56864.9;1.846;2281.94;1241.31;-27.41
21/12/2011;56653.4;18.597;2249.03;1243.72;36.884
22/12/2011;57347.9;1.856;2266.77;1254.0;-50.972
23/12/2011;57701.1;18.571;2287.57;1265.33;23.96
26/12/2011;57669.5;18.582;2287.57;1265.33;-110.727
27/12/2011;58005.2;18.605;2293.12;1265.43;-55.248
28/12/2011;56533.8;18.736;2267.08;1249.64;-0.656
29/12/2011;56754.1;18.669;2285.07;1263.02;400.585
30/12/2011;56754.1;18.668;2277.83;1257.61;-152.229
02/01/2012;57829.3;18.714;2277.83;1257.61;-75.783
03/01/2012;59264.9;18.307;2321.96;1277.06;-24.804
04/01/2012;59364.9;18.326;2329.71;1277.3;-106.693
05/01/2012;58546.1;18.432;2348.98;1281.06;-64.076
06/01/2012;58600.4;18.566;2356.17;1277.81;-21.006
09/01/2012;59082.9;18.332;2350.65;1280.7;-91.097
10/01/2012;59806.0;17.996;2367.38;1292.08;19.529
11/01/2012;59962.4;18.025;2372.25;1292.48;15.116
12/01/2012;59920.8;17.796;2381.99;1295.5;-24.641
13/01/2012;59146.6;17.863;2371.98;1289.09;396.911
16/01/2012;59956.5;17.861;2371.98;1289.09;-57.53
17/01/2012;60645.9;17.873;2393.24;1293.67;-199.626
18/01/2012;61722.9;17.671;2425.96;1308.04;-25.156
19/01/2012;61926.7;1.765;2441.7;1314.5;-64.387
20/01/2012;62312.1;17.552;2437.02;1315.38;75.63
23/01/2012;62386.2;1.755;2437.22;1316.0;-89.748
24/01/2012;62486.2;17.585;2433.96;1314.66;-33.824
25/01/2012;62486.2;1.762;2465.66;1326.05;-35.237
26/01/2012;62953.1;17.491;2454.63;1318.43;-56.495
27/01/2012;62904.2;1.737;2461.77;1316.33;34.136
30/01/2012;62770.0;17.488;2465.32;1313.01;-67.12
31/01/2012;63072.3;17.468;2467.95;1312.41;-200.691
01/02/2012;64567.2;17.343;2488.18;1324.09;238.146
02/02/2012;64593.1;17.189;2495.83;1325.54;374.782
03/02/2012;65217.4;17.179;2529.17;1344.9;-26.658
06/02/2012;65223.7;17.257;2528.3;1344.33;-81.196
07/02/2012;65917.0;17.256;2532.06;1347.05;-84.01
08/02/2012;65831.2;17.206;2545.72;1349.96;21.621
09/02/2012;65530.5;17.169;2563.93;1351.95;-169.493
10/02/2012;63997.9;17.224;2547.32;1342.64;46.261
13/02/2012;65691.5;17.163;2569.49;1351.77;164.981
14/02/2012;65038.5;17.247;2575.24;1350.5;5.406
15/02/2012;65368.5;17.285;2556.01;1343.23;10.255
16/02/2012;66141.7;17.164;2592.29;1358.04;-105.126
17/02/2012;66203.5;17.139;2584.24;1361.23;-28.552
22/02/2012;66092.8;1.706;2579.78;1357.66;-63.058
23/02/2012;65819.6;17.137;2594.93;1363.46;5.992
24/02/2012;65942.7;1.71;2604.21;1365.74;-69.238
27/02/2012;65241.5;17.068;2606.76;1367.59;-136.816
28/02/2012;65958.8;16.958;2633.46;1372.18;-24.198
29/02/2012;65811.7;17.174;2623.1;1365.68;-69.667
01/03/2012;66809.8;17.142;2643.54;1374.09;-36.972
02/03/2012;67781.6;17.304;2641.58;1369.63;-66.522
05/03/2012;66964.0;17.395;2614.92;1364.34;-377.472
06/03/2012;65114.1;17.584;2588.95;1343.36;41.292
07/03/2012;66016.8;17.661;2607.85;1352.63;-15.711
08/03/2012;66908.4;17.607;2637.18;1365.91;-43.969
09/03/2012;66704.0;17.912;2646.85;1370.87;-98.154
12/03/2012;66384.8;17.969;2646.85;1371.09;27.334
13/03/2012;68394.3;17.922;2697.43;1395.95;-20.363
14/03/2012;68257.2;18.044;2708.41;1394.28;9.204
15/03/2012;67749.5;17.983;2714.79;1402.6;67.028
16/03/2012;67684.1;17.998;2712.78;1404.17;-37.294
19/03/2012;67730.3;18.207;2733.26;1409.75;16.478
20/03/2012;67295.6;18.147;2737.63;1405.52;68.638
21/03/2012;66860.0;1.818;2736.88;1402.9;-10.562
22/03/2012;65828.2;18.192;2731.5;1392.79;89.93
23/03/2012;65813.0;18.102;2728.55;1397.11;42.317
26/03/2012;66684.6;18.172;2778.02;1416.51;40.959
27/03/2012;66037.4;1.822;2782.12;1412.52;-14.032
28/03/2012;65079.3;18.259;2770.97;1405.54;1.742
29/03/2012;64872.0;18.214;2762.05;1403.28;-9.756
30/03/2012;64511.0;18.268;2755.27;1408.47;265.762
02/04/2012;65216.3;18.323;2784.42;1419.04;-8.9
03/04/2012;64284.3;18.246;2782.78;1413.38;73.93
04/04/2012;63528.6;18.264;2745.0;1398.96;-0.717
05/04/2012;63691.2;18.228;2762.5;1398.08;35.589
09/04/2012;62923.2;18.179;2739.98;1382.2;57.882
10/04/2012;61738.3;18.336;2695.12;1358.59;34.65
11/04/2012;61293.1;18.356;2708.13;1368.71;84.469
12/04/2012;63058.0;18.268;2740.26;1387.57;-82.503
13/04/2012;62105.6;18.386;2698.99;1370.26;-42.671
16/04/2012;61954.6;18.473;2670.1;1369.57;50.286
17/04/2012;62698.9;18.611;2723.58;1390.78;112.915
18/04/2012;63010.5;18.786;2716.14;1385.14;16.256
19/04/2012;62618.4;18.805;2686.82;1376.92;2.255
20/04/2012;62494.1;18.724;2676.04;1378.53;30.584
23/04/2012;61539.4;18.809;2653.5;1366.94;-139.929
24/04/2012;61971.1;1.879;2638.73;1371.97;-33.403
25/04/2012;61750.4;1.88;2709.62;1390.69;-9.491
26/04/2012;62198.1;18.856;2725.23;1399.98;-59.214
27/04/2012;61691.2;18.878;2741.34;1403.36;16.442
30/04/2012;61820.3;19.083;2723.68;1397.91;53.369
02/05/2012;62423.6;19.232;2734.77;1402.31;3.4
03/05/2012;62104.1;1.908;2704.59;1391.57;-107.529
04/05/2012;60820.9;19.276;2637.92;1369.1;-10.14
07/05/2012;61220.4;19.199;2639.28;1369.58;87.701
08/05/2012;60365.5;19.402;2629.87;1363.72;31.324
09/05/2012;59786.1;19.699;2621.35;1354.58;193.75
10/05/2012;59702.1;19.535;2616.24;1357.99;224.707
11/05/2012;59445.2;19.665;2615.98;1353.39;163.34
14/05/2012;57539.6;19.962;2590.28;1338.35;417.886
15/05/2012;56238.0;20.019;2580.75;1330.66;154.794
16/05/2012;55887.6;20.009;2561.56;1324.8;275.117
17/05/2012;54038.2;20.087;2509.05;1304.86;188.182
18/05/2012;54513.2;20.238;2478.53;1295.22;184.541
21/05/2012;56590.2;20.419;2545.43;1315.99;-363.829
22/05/2012;55038.8;20.907;2539.2;1316.63;64.069
23/05/2012;54619.5;20.326;2547.08;1318.86;285.139
24/05/2012;54063.0;20.292;2531.35;1320.68;-116.772
25/05/2012;54463.2;19.874;2527.05;1317.82;-7.939
28/05/2012;55212.7;1.983;2527.05;1317.82;27.922
29/05/2012;54633.1;19.929;2558.97;1332.42;72.588
30/05/2012;53797.9;20.159;2537.4;1313.32;34.13
31/05/2012;54490.4;20.227;2524.87;1310.33;85.758
